Longitude,Latitude,depth,Band_1,Band_2,Band_3,Band_4,predicted_depth
113.0642337,34.84550045,3.0725,1058,1216,1399,1056,2.69124166666666
113.0613221,34.83797043,3.2275,819,874,819,801,3.2305750000000035
113.058221,34.82912548,3.2,806,857,808,789,3.1996500000000117
113.0618022,34.8423065,3.0975,1061,1194,1375,964,3.1079944444433254
113.0676268,34.84747049,3.2125,1052,1162,1355,1019,3.403558333333325
113.0723819,34.8492007,3.205,1038,1182,1367,1035,2.821294444443335
113.0636777,34.84226562,3.3225,1028,1162,1347,1080,3.5314750000000013
113.0647196,34.84320259,3.21,1028,1136,1346,1049,3.099958333333335
113.0615162,34.83813564,3.195,830,886,848,861,3.2303583333333292
113.0623375,34.83883343,3.21,835,873,807,724,3.1620583333333268
113.0669381,34.84866072,3.2525,1073,1218,1399,979,3.3025750000000174
113.0581817,34.82913213,3.2475,806,857,808,789,3.209108333333344
113.0616762,34.84030914,3.4575,1018,1150,1291,1039,4.530291666666647
113.0587743,34.8393025,3.0775,1021,1135,1328,1078,3.299258333333331
113.059986,34.84036165,3.1975,1039,1161,1361,1021,2.9770027777766694
113.0656126,34.844486,3.4075,1044,1165,1353,1060,4.186491666666668
113.0599648,34.84046669,3.1175,1056,1186,1368,1011,2.6494277777766655
113.0599869,34.84035176,3.2175,1039,1161,1361,1021,2.9765777777766695
113.0589826,34.82912451,3.335,805,863,801,866,3.4328916666666713
113.0611634,34.8380716,3.285,847,912,913,969,3.3459138888866526
113.0611711,34.83804655,3.345,847,912,913,969,3.34540555555332
113.0612049,34.83802654,3.405,819,874,819,801,3.3205833333333277
113.0612721,34.83816098,3.3375,830,886,848,861,3.3008916666666654
113.0589516,34.82912172,3.4,805,863,801,866,3.434075000000003
113.0680773,34.83832336,3.335,1017,1174,1326,1383,3.0238999999999905
113.0661459,34.84508987,3.325,1038,1152,1352,1037,3.7891833333333436
113.0587736,34.83936175,3.0125,1021,1135,1328,1078,3.135875000000012
113.0679405,34.84717248,3.2025,1043,1185,1359,1044,3.1340083333333437
113.0617554,34.83849309,3.265,824,903,837,866,3.214472222220015
113.0618771,34.83782257,3.34,824,865,801,764,3.369541666666672
113.0675485,34.84610922,2.885,1048,1193,1368,1031,3.009541666666667
113.0674979,34.84620641,3.2025,1048,1167,1365,1026,2.927999999999996
113.0660104,34.84439046,3.2075,1039,1169,1371,1036,3.287191666666668
113.0643038,34.84267528,3.1475,1028,1149,1336,1061,3.355983333333324
113.0679553,34.84714484,3.2,1038,1135,1362,1048,3.005241666666671
113.0599856,34.84036459,3.25,1039,1161,1361,1021,2.9726027777766695
113.0611469,34.83808675,3.2875,847,912,913,969,3.3436972222199874
113.0723837,34.84919696,3.2975,1038,1182,1367,1035,2.821294444443335
113.0702112,34.83849658,3.015,1032,1153,1324,1072,3.031800000000014
113.0624162,34.83886043,3.245,818,869,793,724,3.2185083333333457
113.0620098,34.83784681,3.2625,824,865,801,764,3.230208333333343
113.0581411,34.82914113,3.2775,812,866,819,798,3.3033166666666705
113.0618946,34.83781648,3.31,824,865,801,764,3.32906666666667
113.0581617,34.82913675,3.2625,812,866,819,798,3.302100000000004
113.0587615,34.82910275,3.3175,805,863,801,866,3.369974999999998
113.0618444,34.83779113,3.3175,802,865,794,736,3.4020416666666606
113.0613653,34.83824261,3.3775,830,886,848,861,3.330866666666666
113.062304,34.83761301,3.485,852,979,931,1697,3.0034000000066703
113.0607394,34.84106097,3.195,1060,1185,1364,980,2.967619444433334
113.0631328,34.84400246,3.23,1026,1147,1362,1019,3.7045250000000016
113.0694071,34.84896908,3.3975,1063,1175,1373,1035,2.694508333333341
113.0618619,34.83782702,3.365,802,865,794,736,3.426858333333326
113.0585434,34.82911498,3.36,799,859,794,769,3.400983333333335
113.0619739,34.84005433,3.8375,879,978,951,917,2.772899999999996
113.0630113,34.83905554,3.94,806,867,802,744,3.2417805555533454
113.067977,34.84710357,3.2125,1038,1135,1362,1048,3.0010250000000047
113.0659771,34.8444493,3.3725,1039,1169,1371,1036,3.3023750000000014
113.0655457,34.84675786,3.32,1061,1184,1374,1018,3.367908333333328
113.0622943,34.84093755,3.5375,1023,1132,1322,1079,3.751300000000002
113.0618397,34.84223115,3.2725,1061,1194,1375,964,3.2417138888866557
113.0611501,34.83806198,3.3225,847,912,913,969,3.3464305555533196
113.0619871,34.83786151,3.34,824,865,801,764,3.2997583333333447
113.0618552,34.83782899,3.35,802,865,794,736,3.431383333333329
113.0588266,34.82910572,3.3625,805,863,801,866,3.4134000000000015
113.0611718,34.83806485,3.3325,847,912,913,969,3.3459138888866526
113.0618703,34.83782443,3.34,824,865,801,764,3.3975833333333347
113.0612174,34.83802992,3.365,819,874,819,801,3.315499999999995
113.0679089,34.84722299,3.26,1043,1185,1359,1044,3.2531916666666802
113.0626152,34.84353611,3.145,1037,1172,1358,991,3.1217666666666544
113.06274,34.84279165,3.33,1033,1194,1360,992,4.119991666666656
113.0635752,34.84200131,3.6775,1023,1128,1347,1089,3.735175
113.0676295,34.84745676,3.25,1052,1162,1355,1019,3.298899999999996
113.0618109,34.83784517,3.395,802,865,794,736,3.432199999999995
113.0673272,34.83808031,3.39,1017,1178,1398,1888,3.3544166666666664
113.0662917,34.84531179,3.4575,1032,1165,1359,1051,3.9330749999999965
113.0653976,34.84400272,3.6425,1050,1144,1360,1055,3.9776750000000054
113.0695765,34.84995692,3.36,1056,1156,1345,1086,2.9374499999999957
113.0706337,34.84914897,3.0975,1043,1181,1376,990,2.7174833333333415
113.0654753,34.84676535,3.33,1061,1184,1374,1018,3.3975416666666627
113.0627264,34.84280293,3.3325,1033,1194,1360,992,3.8026499999999896
113.06241,34.8430128,3.3725,1039,1177,1367,978,3.8029138888900125
113.0618245,34.83783932,3.3875,802,865,794,736,3.432083333333329
113.0585601,34.82911292,3.4075,799,859,794,769,3.400475000000002
113.061764,34.83782237,3.4325,802,865,794,736,3.42468333333333
113.0674606,34.84700432,3.565,1041,1195,1362,1033,3.470866666666683
113.0587774,34.8392607,3.2575,999,1118,1324,1101,3.2980750000000043
113.0666627,34.84822495,3.3275,1095,1218,1421,988,3.0419500000000075
113.0684975,34.85088281,3.2625,1112,1262,1524,1311,2.987016666666665
113.0607669,34.84138395,3.33,1049,1198,1378,980,2.9940333333333444
113.0705153,34.85167248,3.6875,1054,1153,1360,1084,3.558066666666667
113.0617996,34.8401912,2.9925,940,1146,1186,1076,3.1253333333333315
113.0638802,34.83947261,3.5225,984,1153,1257,938,3.4693944444433424
113.0617492,34.83782636,3.43,802,865,794,736,3.4280249999999994
113.0635682,34.8420097,3.8175,1023,1128,1347,1089,3.772383333333334
113.0676634,34.8470919,3.09,1041,1195,1362,1033,3.438225000000013
113.058779,34.83926922,3.2325,999,1118,1324,1101,3.238966666666675
113.0638042,34.83940169,2.84,956,1068,1116,1061,2.7670749999999904
113.0650493,34.84618948,3.42,1072,1205,1392,972,3.384108333333334
113.0706293,34.84915935,2.9125,1043,1181,1376,990,2.7108083333333415
113.0621844,34.83764204,3.2775,830,886,844,927,3.1742666666666723
113.0679706,34.8471146,3.2825,1038,1135,1362,1048,3.0010250000000047
113.0603339,34.84075746,3.26,1050,1174,1372,983,2.3309083333333342
113.061196,34.8419252,3.2725,1049,1181,1375,966,3.361549999999997
113.0673315,34.83806331,3.4325,1017,1178,1398,1888,3.381933333333341
113.0673865,34.8485187,3.4975,1073,1210,1399,983,3.6146416666666754
113.0680146,34.84704419,3.3,1038,1135,1362,1048,2.9560583333333375
113.0587803,34.83923207,3.345,999,1118,1324,1101,3.400591666666667
113.0658572,34.83844615,3.5075,1091,1305,1555,2217,3.5558166666666784
113.0619403,34.83789245,3.4725,824,865,801,764,3.329016666666675
113.0674102,34.84728707,3.235,1030,1183,1362,1047,3.2534166666666575
113.0625542,34.84294208,3.455,1044,1177,1364,964,4.302949999999998
113.0635164,34.84443718,3.395,1041,1169,1373,1001,3.7695666666666656
113.0673328,34.83805814,3.4775,1017,1178,1398,1888,3.381933333333341
113.0650596,34.8461821,3.48,1067,1188,1384,976,3.6465083333333443
113.0650947,34.84405815,3.805,1038,1143,1355,1053,3.9089249999999955
113.0680867,34.83834374,3.255,1017,1174,1326,1383,2.965083333333324
113.0648885,34.84351737,3.42,1039,1148,1364,1049,3.397166666666653
113.0616907,34.83787768,3.5325,824,878,794,722,3.2421666666666584
113.0642627,34.84541522,3.3425,1041,1178,1381,1037,3.3887333333333287
113.0688314,34.84851368,3.355,1031,1167,1357,1038,3.150258333333336
113.0625181,34.84296431,3.4525,1039,1165,1360,973,3.715258333333334
113.061842,34.83795514,3.5625,813,878,804,731,3.2891749999999953
113.0617198,34.8378824,3.5075,802,865,794,736,3.445008333333345
113.0634208,34.83905228,2.713333333,890,1022,950,1957,3.0668166666666665
113.0630929,34.84178928,3.3125,1028,1149,1351,1089,3.788441666666665
113.0697069,34.84980027,3.35,1047,1166,1359,1072,3.433183333333346
113.0600318,34.84027908,3.51,1000,1136,1350,1039,3.4199916666666863
113.0703399,34.85132633,3.52,1037,1161,1353,1075,3.493633333333324
113.0670723,34.84863811,3.5975,1073,1218,1399,979,3.532424999999997
113.06507,34.8461746,3.555,1067,1188,1384,976,3.6465083333333443
113.0590215,34.83944234,3.3775,1010,1148,1335,1083,3.769074999999991
113.0681544,34.84799424,3.515,1053,1167,1368,1024,3.5766583333333415
113.0669213,34.84683013,3.555,1048,1172,1354,1050,3.5836333333333177
113.0683885,34.84805071,3.56,1059,1184,1364,1028,3.5926916666666426
113.066579,34.84555323,3.825,1038,1165,1366,1051,3.5087999999999995
113.0643495,34.84306338,3.66,1005,1136,1342,1077,3.574633333333342
113.0612444,34.84162115,3.49,1038,1190,1371,970,4.112024999999999
113.0652454,34.84419254,3.7075,1032,1151,1340,1067,4.617716666666689
113.0645695,34.84359644,3.85,1017,1140,1342,1063,5.164091666666661
113.0673518,34.84690177,3.565,1041,1157,1362,1047,3.600350000000012
113.0637726,34.83934988,2.9825,956,1068,1116,1061,2.856552777780008
113.069532,34.84996446,3.5875,1047,1179,1348,1077,3.3783583333333453
113.0657359,34.84705642,3.43,1056,1184,1377,1009,3.6442944444433434
113.0622034,34.83763525,3.41,846,962,895,1399,3.4401666666666566
113.0618657,34.84213508,3.5025,1039,1203,1364,955,3.7012750000000043
113.0616676,34.84031585,3.7475,1018,1150,1291,1039,5.735899999999995
113.0695551,34.8517912,3.4875,1087,1224,1479,1243,4.136150000000007
113.0632104,34.84186917,3.73,1039,1145,1347,1071,4.010925000000001
113.0622589,34.83762997,3.6225,846,962,895,1399,3.491066666666653
113.0622526,34.83761983,3.605,846,962,895,1399,3.4756749999999883
113.0695372,34.85179622,3.315,1087,1224,1479,1243,4.129116666666674
113.0623611,34.8377105,3.7125,846,962,895,1399,3.541091666666653
113.0598409,34.84008538,3.9625,1022,1153,1329,1053,3.7543000000000046
113.0658386,34.83839133,3.9225,1091,1305,1555,2217,3.8516416666666675
113.0651768,34.8439132,3.8225,1049,1155,1358,1067,3.731750000000012
113.0612015,34.84190297,3.44,1049,1181,1375,966,3.471516666666656
113.0626318,34.84327704,3.4975,1054,1163,1369,987,3.229852777780001
113.0623624,34.83770108,3.685,846,962,895,1399,3.4929749999999884
113.0637909,34.84366663,3.605,1033,1190,1375,960,4.05271666666667
113.0634955,34.83944096,3.4025,840,926,892,739,3.2279833333333188
113.063817,34.84365195,3.6225,1033,1190,1375,960,4.047591666666669
113.0637168,34.84370508,3.6575,1033,1190,1375,960,4.039283333333336
113.0608091,34.84126718,3.575,1044,1194,1378,975,3.4286916666666607
113.0630053,34.84133231,3.5425,1017,1149,1329,1079,2.9735750000000047
113.0670471,34.84674568,3.3975,1048,1172,1354,1050,3.5505083333333194
113.0619508,34.84266959,3.575,1055,1182,1360,1011,3.4604000000033253
113.0660645,34.84685405,3.73,1059,1222,1383,947,3.7469000000000015
113.0629106,34.83866802,3.58,851,905,838,1136,3.621169444453344
113.0629725,34.84311216,3.6875,1032,1172,1366,959,3.780408333333338
113.0622752,34.83761268,3.64,852,979,931,1697,3.064597222226669
113.0617372,34.84196048,3.7,1039,1162,1361,967,3.7847638888899935
113.0578457,34.82919568,3.7425,806,903,859,910,3.7111750000000097
113.0695183,34.84996666,3.64,1047,1179,1348,1077,3.379225000000012
113.0683033,34.8498125,3.6175,1060,1182,1382,982,3.005524999999998
113.0692996,34.85006642,3.89,1051,1177,1356,1077,3.709050000000011
113.0673308,34.8468816,3.615,1041,1157,1362,1047,3.623650000000012
113.0669076,34.84615415,3.645,1042,1184,1365,1036,3.573958333333318
113.0618152,34.84218203,3.4925,1061,1194,1375,964,3.2191472222199895
113.0669088,34.84775436,3.5725,1047,1178,1369,991,3.6647249999999985
113.0642212,34.84381394,3.6675,1033,1161,1353,1035,4.4538250000000055
113.0670757,34.84661048,3.73,1037,1176,1368,1036,3.7429416666666664
113.0612432,34.84188008,3.6225,1049,1181,1375,966,3.670583333333319
113.063781,34.84245316,3.6775,1034,1136,1343,1075,3.6617333333333417
113.0661407,34.8459718,3.7325,1055,1152,1359,1046,4.369033333333322
113.0661304,34.84686488,3.785,1059,1222,1383,947,3.7486416666666673
113.0659119,34.84688567,3.865,1072,1196,1395,948,3.8711166666666577
113.0621731,34.84101267,4.035,1012,1141,1336,1070,5.027458333333332
113.0608652,34.84120744,3.73,1033,1169,1367,998,3.6827305555533294
113.0679351,34.85004766,3.74,1082,1233,1429,1020,2.966291666666662
113.0637648,34.8424768,3.6775,1028,1162,1350,1071,3.725058333333333
113.0610531,34.84174442,3.2875,1049,1185,1367,980,3.0986333333333302
113.06371,34.84425637,3.7025,1024,1182,1377,963,4.082141666666667
113.0600341,34.84023715,3.465,1000,1136,1350,1039,3.464266666666685
113.0578657,34.82919313,3.71,806,903,859,910,3.7022250000000123
113.0600267,34.84022027,3.5175,1000,1136,1350,1039,3.519216666666685
113.0671599,34.84671192,3.93,1048,1172,1354,1050,3.4751749999999886
113.0631879,34.84175079,4.5375,1028,1149,1351,1089,3.530066666666665
113.0671165,34.84669067,3.6575,1048,1172,1354,1050,3.5018166666666546
113.0607773,34.84101176,3.5475,1060,1185,1364,980,3.1810277777666656
113.0660183,34.84685054,3.7025,1072,1196,1395,948,3.7719499999999972
113.0671788,34.84861956,3.715,1073,1218,1399,979,3.724958333333324
113.0668278,34.84688658,3.695,1037,1155,1357,1045,3.712166666666652
113.0618883,34.84193035,3.765,1045,1183,1369,958,4.0183083333333425
113.0627697,34.84125247,3.8825,1023,1128,1333,1098,3.309333333333341
113.0616534,34.84032753,4.195,1018,1150,1291,1039,5.761724999999994
113.0637681,34.83933247,3.6175,956,1068,1116,1061,3.2981333333866742
113.0636207,34.83945212,3.7375,884,980,968,833,2.9167222222199922
113.0671218,34.84668619,3.755,1048,1172,1354,1050,3.477308333333322
113.0657554,34.84703748,3.58,1056,1184,1377,1009,3.636394444443344
113.0642601,34.84532864,3.62,1041,1178,1381,1037,3.491891666666676
113.0668846,34.84685218,3.655,1037,1155,1357,1045,3.6294249999999835
113.0685795,34.84756378,3.955,1043,1164,1373,1030,3.6161000000000043
113.0662002,34.84687617,3.805,1059,1222,1383,947,3.7763999999999935
113.0644839,34.84362769,3.8325,1011,1132,1346,1077,3.9886250000000056
113.0619469,34.84008102,3.9825,879,978,951,917,2.807341666666662
113.064624,34.84367039,3.96,1017,1140,1349,1072,4.572908333333337
113.0616458,34.84205573,3.61,1055,1194,1367,969,3.6922
113.0626966,34.84323946,3.6575,1054,1163,1369,987,3.250836111113334
113.0627234,34.84141563,4.1075,1023,1153,1325,1084,4.015949999999994
113.0642622,34.84531833,3.6375,1041,1199,1374,1014,4.002308333333327
113.0656267,34.84675672,3.7425,1061,1184,1374,1018,3.4584416666666624
113.0637423,34.84369163,3.6275,1033,1190,1375,960,4.039566666666669
113.0656505,34.84675458,3.7475,1061,1184,1374,1018,3.4680249999999955
113.0623815,34.83770449,3.59,846,962,895,1399,3.4402749999999878
113.0660772,34.84497853,3.815,1044,1181,1352,1051,4.0732166666666645
113.0629997,34.84298491,3.67,1032,1172,1366,959,3.6958916666666655
113.0600245,34.84021317,3.5325,1000,1136,1350,1039,3.5221833333333517
113.0652232,34.8441726,4.0325,1032,1151,1340,1067,4.668433333333356
113.0643421,34.84338545,4.1525,1017,1140,1342,1067,4.463708333333335
113.0663661,34.84618477,3.9225,1059,1163,1354,1040,3.9509833333333306
113.0622268,34.84099154,3.7,1034,1136,1325,1084,3.793658333333338
113.0642584,34.84536227,3.545,1041,1178,1381,1037,3.4678500000000136
113.0693693,34.85002032,3.7075,1051,1177,1356,1077,3.6577833333333447
113.0676212,34.84829099,3.74,1056,1180,1367,988,3.858141666666665
113.0690643,34.84915103,3.7475,1052,1179,1370,1049,3.489375000000003
113.0637513,34.83930955,3.5575,956,1068,1116,1061,3.467213888890003
113.0636699,34.83941159,3.74,884,980,968,833,3.346141666666652
113.0661897,34.84516122,3.7325,1038,1181,1356,1041,3.9067416666666643
113.0657711,34.84702426,3.6425,1056,1184,1377,1009,3.6359194444433434
113.068506,34.84971991,3.74,1060,1182,1382,982,2.855549999999999
113.0634863,34.84384902,3.705,1043,1180,1369,963,3.7757416666666743
113.0668161,34.84689591,3.7425,1037,1155,1357,1045,3.7482583333333186
113.0703196,34.85169353,4.3225,1054,1178,1374,1056,4.149166666666673
113.0658529,34.84470721,3.8825,1055,1165,1360,1050,4.28508333333333
113.0670855,34.84671493,3.6025,1048,1172,1354,1050,3.544174999999986
113.0612683,34.8419334,3.5525,1049,1181,1375,966,3.6167916666666566
113.0664052,34.84499374,3.795,1044,1169,1366,1051,3.7376249999999995
113.064367,34.8437138,3.75,1033,1161,1353,1035,4.006566666666667
113.058527,34.83910717,3.59,1016,1140,1332,1085,3.949366666666665
113.0693489,34.85003226,3.61,1051,1177,1356,1077,3.6648916666666786
113.0657638,34.84703024,3.605,1056,1184,1377,1009,3.638494444443344
113.0622783,34.8409446,3.59,1023,1132,1322,1079,3.831533333333336
113.0635893,34.84435701,3.69,1030,1165,1369,973,3.8385666666666545
113.0642682,34.8453063,3.68,1041,1199,1374,1014,4.036774999999994
113.0609361,34.84116494,3.82,1033,1169,1367,998,4.030011111110006
113.0685104,34.85081057,3.7575,1101,1253,1488,1218,3.825016666666673
113.066423,34.84495622,3.7975,1066,1165,1363,1037,3.6685166666666715
113.0632556,34.8391648,4.56,828,905,867,940,4.419774999906672
113.0677613,34.84742776,3.715,1047,1178,1373,1015,3.4510000000000023
113.0641585,34.84331597,3.715,1028,1132,1324,1063,3.3923916666666636
113.0637655,34.84421985,3.78,1054,1193,1380,946,3.9775416666666645
113.0636596,34.83941545,3.835,884,980,968,833,3.331508333333319
113.0597858,34.84003863,3.855,1022,1153,1329,1053,3.848841666666673
113.0680456,34.83826868,3.7375,1023,1178,1347,1499,3.423325000000005
113.0632207,34.84285157,3.815,1016,1144,1342,1048,4.105858333333339
113.0698059,34.84973722,4.08,1041,1158,1359,1072,3.7572833333333406
113.0638328,34.839351,4.45,956,1068,1116,1061,3.9434333333333353
113.0683512,34.84783584,3.855,1049,1156,1355,1030,3.6762833333333274
113.0667379,34.84626956,3.8875,1031,1138,1361,1040,3.9480833333333467
113.0677766,34.84740972,3.6925,1047,1178,1373,1015,3.421558333333336
113.0630746,34.84292975,3.75,1050,1156,1357,1001,3.519094444453326
113.0658814,34.84666674,3.9,1072,1180,1377,976,3.9833249999999967
113.0672466,34.84680062,3.855,1054,1167,1361,1031,3.5026083333333373
113.0648283,34.8434305,4.255,1028,1161,1346,1049,3.2740416666666636
113.0672204,34.84861137,3.8325,1073,1218,1399,979,3.732008333333325
113.0673396,34.84858412,3.89,1073,1210,1399,983,3.8646250000000055
113.0608671,34.84126182,3.7575,1033,1169,1367,998,3.718663888886671
113.0603559,34.84070869,3.6925,1050,1174,1372,983,2.490391666666667
113.0676479,34.84752916,3.785,1058,1166,1355,1024,3.770508333333337
113.0673344,34.84858935,3.9025,1073,1210,1399,983,3.8609416666666743
113.0639722,34.84453222,3.9525,1054,1185,1380,974,3.5297083333333386
113.0624999,34.8411855,3.985,1028,1149,1325,1089,3.101216666666665
113.0623912,34.84303813,3.95,1039,1177,1367,978,3.809050000000012
113.0658363,34.83836486,4.0825,1091,1305,1555,2217,4.071858333333334
113.0669688,34.84584049,3.265,1031,1172,1372,1050,3.2290416666666677
113.0634991,34.84209181,3.91,1028,1132,1347,1071,3.860650000000003
113.0640806,34.84339421,3.79,1028,1132,1324,1063,3.440849999999999
113.0643872,34.84369768,3.8125,1022,1132,1349,1063,4.134650000000013
113.065954,34.84685712,3.935,1072,1196,1395,948,3.8286999999999884
113.0636076,34.83945125,3.93,884,980,968,833,3.014811111109991
113.0617788,34.8417543,3.8875,1034,1183,1351,991,4.61240555555667
113.0662208,34.84603578,3.9975,1048,1167,1361,1022,3.651380555556665
113.0636608,34.83941675,3.7525,884,980,968,833,3.3327499999999857
113.0668139,34.84622837,3.8525,1031,1138,1361,1040,3.970833333333333
113.0683444,34.84784592,3.8225,1053,1180,1361,1024,3.5529083333333356
113.0676624,34.84825003,3.8225,1056,1180,1367,988,3.869116666666664
113.0635062,34.84270899,3.885,1028,1145,1332,1075,3.752324999999985
113.0656547,34.8459646,3.9075,1069,1195,1381,953,4.037533333333322
113.0643377,34.84407037,3.775,1043,1185,1362,983,5.0478333333333545
113.0635527,34.83941528,3.82,884,980,968,833,3.4896666666666527
113.063657,34.83942028,3.795,884,980,968,833,3.346266666666652
113.0656193,34.84675744,3.8025,1061,1184,1374,1018,3.4672916666666627
113.0658731,34.84668142,3.9325,1072,1180,1377,976,3.961191666666663
113.067655,34.84718242,3.94,1052,1166,1355,1024,3.66128333333335
113.0641934,34.84531589,3.84,1041,1187,1370,1032,3.8570750000000045
113.0691646,34.8502515,4.0575,1040,1177,1356,1082,3.972549999999995
113.0662423,34.84524064,3.815,1032,1165,1359,1051,4.010033333333331
113.0675409,34.84836799,3.8025,1050,1180,1370,1007,3.7945833333333416
113.0648155,34.84472623,3.9075,1038,1181,1362,993,4.249949999999995
113.0667894,34.84624252,3.92,1031,1138,1361,1040,3.9617250000000035
113.0608398,34.84126896,3.8275,1044,1194,1378,975,3.473183333333327
113.0671473,34.84669751,4.1,1048,1172,1354,1050,3.4769916666666556
113.0681008,34.84804131,3.98,1059,1184,1364,1028,3.805141666666659
113.0621948,34.8410068,4.015,1012,1141,1336,1070,4.892449999999999
113.0649417,34.8443031,3.885,1015,1155,1348,1072,4.015000000000004
113.0617464,34.84171448,3.9175,1034,1183,1351,991,4.626905555556672
113.0650594,34.84519097,3.9525,1053,1195,1374,944,3.9321083333333355
113.0651625,34.84390656,3.8275,1049,1155,1358,1067,3.7208416666666784
113.0658707,34.84669048,3.945,1072,1180,1377,976,3.9852083333333392
113.0667201,34.84618642,3.9675,1037,1159,1365,1045,3.7067166666666687
113.0608095,34.84130356,3.7225,1044,1194,1378,975,3.4203749999999937
113.0672617,34.84860622,3.89,1073,1210,1399,983,3.899908333333338
113.0628186,34.83911274,3.5425,806,867,802,744,3.274816666666682
113.0656392,34.84597474,3.88,1069,1195,1381,953,4.0080416666666565
113.0611742,34.84172545,3.7425,1049,1185,1367,980,3.1426944444433333
113.0632424,34.84284109,3.865,1016,1144,1342,1048,4.061383333333339
113.0636539,34.84259094,3.9075,1028,1162,1350,1071,3.7235833333333312
113.0655452,34.84601802,3.94,1050,1201,1384,976,4.022600000000005
113.0635294,34.84268775,3.895,1028,1145,1332,1075,3.7651166666666502
113.0691133,34.84910247,4.1375,1047,1158,1366,1039,3.16776666666667
113.0666521,34.84694072,4.145,1037,1155,1357,1036,4.226266666666672
113.0675939,34.84832244,3.915,1056,1180,1367,988,3.8475416666666646
113.0678028,34.85011519,3.9625,1099,1266,1458,1094,3.9453583333333273
113.0629416,34.83866564,3.9825,851,905,838,1136,3.617261111120011
113.0588331,34.83910815,3.7325,1016,1152,1321,1081,4.198600000000002
113.0635268,34.84269036,3.9025,1028,1145,1332,1075,3.757549999999983
113.0649594,34.84530963,3.9475,1064,1220,1385,939,4.045233333333331
113.0658342,34.84581717,3.94,1047,1208,1370,986,3.877866666666676
113.0648638,34.84524768,3.9175,1053,1212,1381,944,4.049966666666665
113.0641374,34.84387561,3.9525,1028,1157,1346,1035,4.9116833333333325
113.0668726,34.84807288,3.9775,1074,1195,1395,1015,3.692299999999993
113.0598174,34.84001218,3.9125,1022,1153,1329,1053,3.894700000000007
113.0677709,34.85012186,3.96,1099,1266,1458,1094,3.944916666666661
113.0662431,34.84605996,4.135,1037,1184,1346,1040,3.874850000000013
113.0683957,34.84774299,3.94,1049,1156,1355,1030,3.5978916666666616
113.0649574,34.84530046,3.9475,1064,1220,1385,939,4.055416666666664
113.0663046,34.84655632,3.95,1048,1172,1361,1026,4.107616666666682
113.0645816,34.84485606,3.925,1054,1197,1391,951,4.269466666666664
113.0644896,34.84491082,3.965,1060,1202,1387,951,4.284599999999996
113.0647955,34.84473168,3.9525,1038,1181,1362,993,4.25259166666666
113.0646956,34.84478557,3.9275,1060,1176,1380,946,4.166905555556688
113.0629561,34.83866457,4.0925,851,905,838,1136,3.617261111120011
113.0702942,34.85168689,4.43,1048,1149,1367,1075,3.735233333333333
113.0631983,34.84286338,3.8375,1050,1156,1357,1001,3.5750666666733264
113.0629675,34.84313251,3.92,1032,1172,1366,959,3.785133333333335
113.064881,34.84441868,4.045,1015,1151,1351,1039,3.8988333333333194
113.063989,34.84402881,3.96,1032,1172,1358,969,4.3779250000000065
113.0653166,34.84425278,4.1675,1032,1151,1340,1067,4.589916666666689
113.0649697,34.84530902,3.9525,1064,1220,1385,939,4.044333333333331
113.0691737,34.85022589,4.065,1040,1177,1356,1082,3.972549999999995
113.0647599,34.84526064,4.095,1053,1212,1381,944,4.036325
113.0657867,34.84673113,4.12,1072,1180,1377,976,4.126233333333334
113.0618141,34.84188517,3.8775,1039,1162,1361,967,3.8373055555566604
113.0663074,34.84655306,3.9575,1048,1172,1361,1026,4.107925000000012
113.066207,34.84554109,4.01,1038,1148,1352,1060,4.320508333333339
113.0658864,34.84664721,4.06,1061,1205,1374,967,4.009616666666673
113.061969,34.84264033,3.905,1055,1203,1378,959,3.5909833333333183
113.062178,34.84196724,4.005,1045,1183,1369,958,4.670825000000007
113.0619406,34.84008667,4.2025,879,978,951,917,2.8164333333333285
113.063878,34.84473624,3.9,1049,1172,1380,983,3.845791666666673
113.0632238,34.84220167,4.0475,1027,1140,1335,1076,3.781000000000003
113.0647287,34.84428584,4.01,1021,1147,1333,1058,3.7978083333333372
113.06644,34.84646779,4.0075,1037,1163,1354,1040,4.044733333333323
113.0647224,34.84477133,3.9525,1038,1181,1362,993,4.241049999999993
113.0678895,34.85007907,4.085,1099,1266,1458,1094,3.8214666666666677
113.0658331,34.84572378,4.425,1047,1208,1370,986,3.881041666666676
113.0649811,34.84345677,3.76,1022,1144,1357,1044,3.316650000000002
113.0613832,34.84150825,4.02,1051,1183,1365,986,4.140802777776657
113.0664217,34.84647903,4.0075,1037,1163,1354,1040,4.044183333333322
113.0680948,34.84807146,3.83,1059,1184,1364,1028,3.848366666666665
113.0664797,34.84643493,4.0175,1037,1163,1354,1040,4.045733333333322
113.0664294,34.84494412,3.895,1066,1165,1363,1037,3.6600250000000036
113.0657729,34.84673447,4.105,1072,1180,1377,976,4.119575000000001
113.0692109,34.85014093,4.09,1045,1164,1345,1077,4.010991666666662
113.0632258,34.84219075,4.055,1027,1140,1335,1076,3.7772500000000027
113.0636378,34.84260539,3.9175,1028,1162,1350,1071,3.7086833333333318
113.0664497,34.84646115,4.0175,1037,1163,1354,1040,4.045508333333322
113.0664686,34.84644523,4.035,1037,1163,1354,1040,4.049891666666656
113.0676823,34.84823836,4.055,1056,1180,1367,988,3.969341666666668
