经度,纬度,水深
113.0628422,34.8405587,-0.98
113.0748972,34.8383425,-0.9625
113.0627455,34.84059809,-1
113.0726744,34.84868653,-0.92
113.0576044,34.82925683,-0.835
113.0596401,34.84081214,-0.8925
113.0596419,34.84081729,-0.9025
113.060257,34.84133502,-0.8575
113.0596439,34.84082247,-0.9
113.0748827,34.83837424,-0.8875
113.059184,34.84049356,-0.9075
113.0591931,34.84046394,-0.9075
113.0591881,34.84047926,-0.91
113.0642685,34.83983971,-0.935
113.0730125,34.84886649,-0.9275
113.0748915,34.83835541,-0.96
113.0602618,34.8413308,-0.895
113.0613434,34.8422541,-0.9525
113.0664809,34.84397797,-1.0075
113.0596534,34.84084912,-0.8925
113.0628311,34.84057986,-0.89
113.060713,34.84173813,-0.9025
113.0582785,34.84043289,-0.9125
113.0592054,34.8404468,-0.905
113.0729026,34.84892357,-0.91
113.0664889,34.84396956,-0.93
113.059191,34.84047175,-0.905
113.072896,34.84892471,-0.92
113.0632537,34.84058658,-0.9325
113.0591939,34.84045882,-0.92
113.0591938,34.84045656,-0.9275
113.0591924,34.84046694,-0.935
113.0628666,34.8407753,-0.9275
113.0584473,34.8401465,-0.9175
113.0642596,34.83984526,-0.9325
113.0627271,34.84393063,-0.9
113.0582978,34.84026945,-0.9475
113.059182,34.84050605,-0.94
113.05845,34.84014206,-0.9325
113.0583923,34.8397184,-0.9325
113.0583916,34.83970961,-0.9375
113.0582878,34.84027957,-0.9675
113.0628365,34.84084504,-1.025
113.0664849,34.84397348,-0.955
113.0584584,34.8401303,-0.945
113.0583927,34.8397253,-0.9475
113.0632826,34.84071062,-0.96
113.0632874,34.84070209,-0.9525
113.0628346,34.84074388,-0.9525
113.0612326,34.84257217,-0.9625
113.0627198,34.84405635,-0.965
113.0634373,34.83900122,-0.945
113.0634373,34.83900122,-0.945
113.0602665,34.84132742,-0.95
113.059179,34.84051815,-1.12
113.0596524,34.84084526,-0.89
113.0596456,34.84082642,-0.9
113.0583106,34.84025742,-0.92
113.0591865,34.84048434,-0.915
113.0591894,34.8404757,-0.93
113.0648241,34.83907373,-0.93
113.0583343,34.84022414,-0.8825
113.0632857,34.84070463,-0.955
113.0583913,34.83970073,-0.935
113.0584523,34.84013867,-0.9375
113.0628633,34.84055091,-0.985
113.0602599,34.84133204,-0.9
113.063307,34.84067631,-0.98
113.063304,34.84067969,-0.9675
113.0632837,34.84070794,-0.9775
113.0584073,34.83958401,-0.965
113.0583967,34.83977813,-0.975
113.0627177,34.84407064,-0.9875
113.0626367,34.84068896,-0.96
113.0628534,34.84076436,-0.97
113.0632895,34.84069888,-0.9625
113.062897,34.8405331,-1.0375
113.0612331,34.84256661,-0.9675
113.0629026,34.84052897,-1.055
113.0592385,34.84044018,-1.165
113.062846,34.84066636,-0.9025
113.0628705,34.84054746,-0.935
113.0634434,34.8389998,-0.915
113.0634434,34.8389998,-0.915
113.062724,34.84392166,-0.91
113.0584551,34.84013498,-0.94
113.072877,34.84892943,-0.9425
113.0628392,34.84070728,-0.93
113.07287,34.84893143,-0.9475
113.0628877,34.84079736,-0.95
113.0628424,34.84075688,-0.96
113.0598137,34.84080831,-0.9325
113.0730164,34.84886225,-0.9425
113.0583935,34.83973562,-0.9525
113.0583941,34.8397425,-0.965
113.0583956,34.83976002,-0.965
113.0583948,34.8397495,-0.9575
113.0632776,34.84057581,-0.9625
113.058396,34.83976722,-0.975
113.0584097,34.8395738,-0.9775
113.0633456,34.84054214,-0.975
113.0628319,34.8407767,-0.9625
113.0633574,34.84053628,-0.98
113.0627103,34.84060481,-0.9675
113.06213,34.843129,-0.9575
113.0628568,34.84055372,-0.995
113.0613575,34.84224764,-0.985
113.0628423,34.84068841,-0.9125
113.0576053,34.82925604,-0.86
113.0582729,34.84042556,-0.925
113.0728857,34.84892716,-0.93
113.0748897,34.83835988,-0.9275
113.0584615,34.84012574,-0.955
113.0717485,34.84828669,-0.9575
113.0582927,34.84027451,-0.97
113.069866,34.84636388,-0.965
113.058399,34.83979963,-0.9925
113.0584192,34.83952122,-0.9875
113.0607227,34.84173659,-0.95
113.0626835,34.84069626,-0.9775
113.0627368,34.84060032,-0.9525
113.0717393,34.84829295,-0.9675
113.0717617,34.84827806,-0.9625
113.0633008,34.84068308,-0.99
113.0730233,34.84885205,-0.97
113.0582817,34.84028637,-1.0075
113.0627029,34.84060558,-0.9625
113.0612343,34.8425609,-0.975
113.0629219,34.84078407,-0.995
113.0584124,34.8395605,-0.9875
113.0612401,34.84254747,-0.9875
113.0583983,34.83979352,-0.9975
113.0633141,34.84066921,-1.0325
113.0633213,34.84066268,-1.035
113.0628798,34.84054302,-1.03
113.0629068,34.84052546,-1.0375
113.0637595,34.84028053,-1.0675
113.0628238,34.84055119,-0.905
113.063128,34.84064931,-0.9075
113.0628433,34.84062892,-0.8975
113.0628315,34.84078606,-0.9
113.0596381,34.84080594,-0.925
113.0626223,34.84068668,-0.955
113.0628334,34.84075577,-1.06
113.0726605,34.84870545,-0.98
113.0728594,34.84893389,-0.965
113.0626509,34.84069083,-1.015
113.0632657,34.8405813,-0.96
113.0698534,34.84636659,-0.9825
113.0730198,34.84885761,-0.9675
113.0628502,34.84055607,-0.99
113.0583974,34.83978516,-0.99
113.0630043,34.84072189,-0.985
113.0633663,34.8407713,-1.005
113.0626678,34.8406933,-1.0175
113.063512,34.83904153,-1.2775
113.0629949,34.84072811,-0.9775
113.0584173,34.83953279,-1
113.0671504,34.84443913,-1.0175
113.0671483,34.84443804,-1.0375
113.0584213,34.83950618,-1.005
113.0633678,34.84076586,-1.0025
113.0583999,34.8398054,-1
113.0627526,34.84058302,-0.995
113.062721,34.84060345,-1.0025
113.0627693,34.84058678,-1.03
113.0627537,34.84055314,-1.0475
113.0591768,34.84052412,-1.26
113.0626708,34.84066446,-0.996666667
113.0627522,34.84059439,-0.97
113.0576066,34.82925419,-0.8825
113.0582687,34.84042008,-0.95
113.0698765,34.84636242,-0.9375
113.0726669,34.84869709,-0.9575
113.0584637,34.84012174,-0.9775
113.0612453,34.84253975,-0.99
113.0717256,34.84830206,-1
113.0633652,34.84077687,-0.995
113.061252,34.84253191,-0.9975
113.0632813,34.84071895,-1.0125
113.0612362,34.84255505,-0.98
113.0632942,34.84069076,-1
113.0584153,34.83954386,-1
113.0671466,34.84443704,-1.0175
113.0635047,34.83904227,-1.106666667
113.0633342,34.84054787,-1.005
113.067144,34.84443661,-1.025
113.0633244,34.84066035,-1.045
113.0632918,34.84069507,-0.995
113.0633077,34.84056099,-1.0125
113.0632819,34.84071378,-1
113.0633181,34.84066544,-1.045
113.0633317,34.84065708,-1.055
113.0633275,34.84065869,-1.055
113.0626757,34.8406568,-1.0675
113.0584018,34.83981341,-1.0175
113.0584035,34.83981967,-1.015
113.0629634,34.84075105,-1.0575
113.062899,34.84081277,-1.1075
113.0613679,34.84224243,-1.035
113.0602713,34.84132333,-1.1075
113.0628313,34.84079595,-0.9325
113.0628309,34.84056312,-0.97
113.0728504,34.84893636,-0.985
113.0628308,34.84074994,-0.99
113.062719,34.84390938,-0.9325
113.0627546,34.84064033,-0.9875
113.0584661,34.84011677,-0.9875
113.0632976,34.84068641,-1
113.0584082,34.83983163,-1.015
113.0629833,34.84073604,-0.99
113.0730254,34.84884847,-0.995
113.0717743,34.84827184,-1.0075
113.0584738,34.84008655,-1.015
113.0582755,34.84029317,-1.02
113.061258,34.84252575,-1.01
113.0627765,34.84058275,-1.025
113.0584233,34.83949135,-1.0175
113.0584052,34.83982451,-1.0225
113.0634296,34.83900327,-0.985
113.0634296,34.83900327,-0.985
113.0627919,34.8405776,-1.03
113.0584103,34.83983637,-1.03
113.0626571,34.84060931,-1.0425
113.0627154,34.84408178,-1.0325
113.0628003,34.84057533,-1.04
113.0584248,34.83947958,-1.0425
113.0629119,34.84052034,-1.0575
113.0749273,34.83829423,-1.12
113.0631956,34.84061481,-0.93
113.0628141,34.84050867,-0.955
113.0582638,34.84041323,-0.985
113.0628187,34.84074349,-0.9875
113.0632813,34.84071681,-0.9925
113.0628232,34.84056679,-1.01
113.0627526,34.84060843,-0.9975
113.0629722,34.84074427,-0.9875
113.0584696,34.84010753,-0.995
113.0584722,34.84009087,-1.0125
113.0584679,34.8401127,-1
113.0671399,34.84443642,-1.0375
113.0598194,34.84079942,-0.9975
113.0730279,34.84884426,-1.01
113.062892,34.84053626,-1.0175
113.0584796,34.84007232,-1.0225
113.062699,34.8406998,-1.075
113.0584795,34.83989654,-1.025
113.0584846,34.84006355,-1.025
113.0584124,34.83984124,-1.0275
113.0584867,34.83988728,-1.03
113.0584817,34.84006839,-1.0325
113.0627523,34.84059545,-1.0425
113.0730298,34.84884072,-1.015
113.0612658,34.84251834,-1.0375
113.0584697,34.83990623,-1.0425
113.0584425,34.8399165,-1.0475
113.0749228,34.83829979,-1.085
113.0629154,34.84051602,-1.0375
113.0628329,34.84076607,-1.0975
113.0628557,34.84088897,-0.995
113.0596373,34.84080278,-0.9675
113.0728416,34.84893899,-1.0175
113.062753,34.84057246,-1.025
113.0626785,34.84060802,-1.0325
113.0628101,34.84049216,-1.0025
113.062757,34.84073515,-1.0325
113.063016,34.84071408,-1.015
113.0726526,34.84871604,-1.0275
113.0628102,34.8405723,-1.035
113.0585063,34.8398574,-1.025
113.0584913,34.8398812,-1.03
113.0632713,34.8407652,-1.0425
113.0628168,34.84056966,-1.0225
113.0626863,34.84060728,-1.0475
113.0627125,34.84409491,-1.0475
113.0632782,34.84074256,-1.0325
113.0584819,34.83989352,-1.0475
113.0584182,34.83985519,-1.0425
113.0585309,34.83982219,-1.0425
113.0584156,34.83984884,-1.045
113.058496,34.84003691,-1.0575
113.0749037,34.83833128,-1.0625
113.0633357,34.84065628,-1.105
113.0627568,34.84070456,-0.99
113.0576141,34.82924432,-1.0175
113.0633675,34.84076062,-0.9975
113.0620487,34.84306943,-1.06
113.0627854,34.8405795,-1.02
113.0607321,34.84173536,-1.02
113.0584776,34.84007752,-1.0325
113.0632772,34.84074579,-1.0375
113.0585035,34.83986155,-1.0375
113.0717147,34.84830919,-1.04
113.0698435,34.84636927,-1.0475
113.0633225,34.84055372,-1.0425
113.0627281,34.84060218,-1.0125
113.0585205,34.83983728,-1.035
113.0585252,34.8398311,-1.04
113.0585415,34.83980879,-1.0425
113.0626368,34.84061095,-1.0425
113.0630282,34.84070592,-1.0425
113.0584917,34.84004949,-1.045
113.0626416,34.84071786,-1.0225
113.0626937,34.8406065,-1.03
113.062887,34.84053917,-1.0375
113.0585057,34.84001897,-1.045
113.0584945,34.84004068,-1.055
113.058493,34.84004553,-1.05
113.0584656,34.83990909,-1.0425
113.0584464,34.83991614,-1.0425
113.0584514,34.83991477,-1.0475
113.0582701,34.84029994,-1.08
113.0626044,34.8406843,-1.05
113.0583866,34.83990635,-1.065
113.0584377,34.83991199,-1.06
113.0584121,34.83991159,-1.07
113.0584152,34.83991228,-1.0675
113.0584265,34.83946491,-1.085
113.0632792,34.84073948,-1.0525
113.0627656,34.84054655,-1.07
113.0627697,34.8405418,-1.0825
113.0632743,34.84075535,-1.02
113.0627527,34.8405627,-1.083333333
113.0582607,34.84040709,-0.995
113.0596358,34.84079675,-0.96
113.0628168,34.8405218,-0.995
113.0584708,34.84009686,-1.0175
113.0728328,34.84894197,-1.0475
113.0632817,34.84072141,-1.0425
113.058497,34.83987191,-1.0375
113.0584871,34.84005964,-1.04
113.0584761,34.84008156,-1.0225
113.0585173,34.83984137,-1.0375
113.0632815,34.84072919,-1.0525
113.0585045,34.8400115,-1.055
113.0634989,34.8390427,-1.133333333
113.0585006,34.84002987,-1.04
113.0585142,34.83984564,-1.035
113.0584893,34.84005562,-1.0425
113.0584225,34.83986687,-1.05
113.0584205,34.83986164,-1.0425
113.0585054,34.84001485,-1.05
113.0671348,34.84443648,-1.065
113.0626458,34.84061018,-1.07
113.0584303,34.83989066,-1.0525
113.0585336,34.83981832,-1.045
113.0628022,34.84046281,-1.055
113.0584399,34.83991913,-1.06
113.0585026,34.84002722,-1.055
113.0584282,34.83988463,-1.06
113.0584555,34.83991349,-1.0525
113.0584319,34.83989538,-1.0575
113.0584612,34.83991146,-1.0575
113.0584011,34.83990912,-1.07
113.0584262,34.83991443,-1.0675
113.0583887,34.83990483,-1.09
113.0635044,34.8404537,-1.0725
113.069821,34.84637646,-1.0775
113.0627725,34.84076103,-1.0925
113.0627651,34.84075755,-1.0675
113.0726452,34.84872719,-1.066666667
113.0585003,34.83986617,-1.0325
113.0632928,34.84056855,-1.035
113.0584705,34.84010139,-1.0275
113.0633687,34.84053047,-1.0325
113.0632818,34.8407243,-1.065
113.0584743,34.83990223,-1.0425
113.0584933,34.83987824,-1.0475
113.0585046,34.84002328,-1.0575
113.0730688,34.84877542,-1.06
113.0730652,34.84877101,-1.0675
113.0671211,34.84443822,-1.0775
113.0635147,34.84044727,-1.0725
113.0585278,34.83982706,-1.045
113.0584241,34.8398721,-1.05
113.0698311,34.84637308,-1.0575
113.0626209,34.84068967,-1.095
113.0730319,34.84883593,-1.04
113.0584358,34.83991608,-1.055
113.0632727,34.84076072,-1.05
113.0584268,34.83987973,-1.0575
113.0584414,34.83992405,-1.0575
113.0584308,34.83991533,-1.06
113.0584977,34.84003367,-1.055
113.0584343,34.83990246,-1.0575
113.0583977,34.83990816,-1.0725
113.0584463,34.83994161,-1.0725
113.0585596,34.83979259,-1.0675
113.0583868,34.83990401,-1.08
113.0584189,34.83991304,-1.0775
113.0583863,34.83990472,-1.09
113.0627582,34.84052199,-1.0675
113.0626119,34.84061531,-1.0975
113.0632757,34.84075033,-1.055
113.0627625,34.84051654,-1.0825
113.0633391,34.84065594,-1.1425
113.0629197,34.84051001,-1.0975
113.0576078,34.82925218,-0.905
113.0628052,34.84047561,-1.0075
113.0628072,34.84073718,-1.04
113.0625898,34.84068209,-1.0575
113.0627098,34.84389003,-0.9875
113.0627534,34.8406205,-1.025
113.0627304,34.84070846,-1.0875
113.0748999,34.83833736,-1.0075
113.0585101,34.83985128,-1.0425
113.0717846,34.84826863,-1.0425
113.0671297,34.84443692,-1.07
113.0583875,34.83990856,-1.0775
113.0730693,34.84877389,-1.06
113.0717036,34.84831618,-1.075
113.0585366,34.83981438,-1.0575
113.0633806,34.84052435,-1.0525
113.0585505,34.83980036,-1.06
113.0584362,34.83990721,-1.0625
113.0584829,34.84004049,-1.06
113.0730621,34.8487819,-1.0775
113.0626136,34.8406871,-1.0525
113.0632677,34.84078059,-1.056666667
113.0585451,34.83980511,-1.06
113.0730682,34.84877264,-1.0575
113.0583876,34.83990433,-1.085
113.0730574,34.84876845,-1.065
113.0730617,34.84876965,-1.0675
113.0584222,34.83991375,-1.0675
113.0584047,34.83990992,-1.075
113.0583867,34.83990382,-1.0875
113.0634861,34.83904297,-1.2325
113.0730335,34.84883101,-1.0575
113.0584685,34.8399948,-1.0775
113.0584431,34.83993039,-1.08
113.0583954,34.83990741,-1.0825
113.0671146,34.84443945,-1.1025
113.0584449,34.83993669,-1.0875
113.0629307,34.84046953,-1.115
113.0584309,34.83994136,-1.07
113.0583907,34.83990564,-1.0825
113.058563,34.8397893,-1.0875
113.0730649,34.84877924,-1.0875
113.0632674,34.84078586,-1.09
113.0635909,34.84039956,-1.103333333
113.0585665,34.83978585,-1.08
113.074919,34.83830583,-1.0875
113.0632802,34.8407358,-1.0675
113.0627569,34.84072398,-1.085
113.0626658,34.84067224,-1.1425
113.0629329,34.84044862,-1.17
113.0634215,34.83900591,-1.125
113.0634215,34.83900591,-1.125
113.0628956,34.8409813,-0.995
113.0627627,34.84059053,-1.03
113.0627907,34.84041524,-1.045
113.0627027,34.84387613,-1.02
113.0585027,34.84000806,-1.065
113.0627556,34.84068248,-1.05
113.0584834,34.84004494,-1.055
113.0584814,34.84003041,-1.075
113.0584754,34.84001534,-1.0725
113.0584794,34.84002569,-1.0675
113.0584635,34.83997264,-1.0725
113.0632683,34.84077562,-1.0675
113.0585557,34.83979601,-1.0775
113.0584826,34.84003608,-1.0825
113.058416,34.83992886,-1.0875
113.0584567,34.83996753,-1.09
113.058453,34.83995899,-1.09
113.0584718,34.84000473,-1.09
113.0584585,34.83997173,-1.0925
113.0584087,34.83991084,-1.08
113.0627576,34.84075388,-1.0775
113.0584772,34.84001988,-1.09
113.0627846,34.84051401,-1.115
113.0694736,34.84556306,-1.0975
113.0627717,34.84050703,-1.1125
113.0749076,34.83832481,-1.0575
113.0602896,34.84130975,-1.23
113.060286,34.84131232,-1.275
113.0625428,34.84062503,-1.1975
113.0629313,34.84046361,-1.145
113.062608,34.84068441,-1.0425
113.0584901,34.83999402,-1.085
113.0730595,34.84878439,-1.07
113.0623274,34.8405686,-1.09
113.0598259,34.84079088,-1.06
113.0632695,34.84077071,-1.06
113.0627538,34.84053762,-1.085
113.0584241,34.839934,-1.0775
113.0671078,34.8444421,-1.1025
113.0584605,34.83997601,-1.09
113.0730562,34.84878703,-1.1
113.0585863,34.83976969,-1.0925
113.0583932,34.83990667,-1.0875
113.0634815,34.83904274,-1.23
113.0585711,34.83978154,-1.0925
113.0598336,34.84092736,-1.095
113.0730369,34.84882022,-1.095
113.0625896,34.84068002,-1.0925
113.0627095,34.8441071,-1.11
113.0598356,34.84093133,-1.1325
113.0634918,34.84046173,-1.1175
113.0584279,34.83944999,-1.115
113.0613797,34.84223713,-1.115
113.0632432,34.84086752,-1.1275
113.0633427,34.84065591,-1.1525
113.0629319,34.84045714,-1.1775
113.0629016,34.84080224,-1.185
113.0628313,34.84080888,-0.995
113.0627146,34.84070395,-1.1175
113.0624255,34.84063403,-1.09
113.0634922,34.839043,-1.2075
113.0636276,34.84037507,-1.0625
113.0584783,34.83998498,-1.0775
113.0694689,34.84557172,-1.0875
113.0584667,34.83999063,-1.1
113.0627465,34.84071318,-1.115
113.0730347,34.84882727,-1.0825
113.0584625,34.83998028,-1.0925
113.0625959,34.84061726,-1.1225
113.0717968,34.84826675,-1.0725
113.0584506,34.83995339,-1.0925
113.063267,34.84079206,-1.11
113.0627559,34.84052692,-1.0675
113.0584646,34.83998544,-1.0925
113.0584573,34.83996741,-1.0875
113.0627796,34.84050624,-1.095
113.0632399,34.8408735,-1.095
113.062597,34.8406821,-1.0775
113.0626668,34.84060891,-1.0925
113.0585752,34.8397781,-1.0925
113.0598315,34.84092327,-1.1
113.0627827,34.84050895,-1.1025
113.0627387,34.84074398,-1.105
113.0633572,34.84066713,-1.165
113.0598406,34.84093972,-1.1675
113.063235,34.84088114,-1.135
113.0632554,34.84083931,-1.12
113.0629333,34.84077493,-1.0325
113.0582575,34.84040059,-1.0475
113.0627537,34.84063029,-1.09
113.0749153,34.83831209,-1.0525
113.0632815,34.84072674,-1.0875
113.0584945,34.83999809,-1.0775
113.0584992,34.84000323,-1.085
113.0730671,34.84877716,-1.0775
113.0627778,34.84072457,-1.0925
113.0584709,34.83997906,-1.09
113.0636381,34.84036795,-1.065
113.073036,34.8488237,-1.0925
113.073053,34.84878971,-1.105
113.0584549,34.83996332,-1.095
113.0584371,34.83994789,-1.07
113.0627541,34.84054382,-1.0975
113.0584735,34.8400094,-1.1025
113.0627736,34.8405371,-1.0825
113.0584484,34.83994757,-1.1025
113.0716925,34.84832307,-1.1075
113.0627482,34.84074897,-1.1025
113.062707,34.84411639,-1.1225
113.0627752,34.84050546,-1.1075
113.0598381,34.84093561,-1.15
113.0635784,34.84040769,-1.145
113.0598434,34.84094373,-1.2325
113.062868,34.84091958,-1.0725
113.0576106,34.82924813,-1.025
113.0582542,34.8403946,-1.075
113.0636116,34.84038602,-1.0575
113.0625709,34.84067848,-1.08
113.0620515,34.84306694,-1.1025
113.0626298,34.84061201,-1.0725
113.0627926,34.84073058,-1.075
113.0627626,34.84071855,-1.085
113.0632809,34.84073242,-1.065
113.0749108,34.83831925,-1.07
113.058485,34.83999021,-1.0875
113.0628629,34.84090742,-1.1
113.0728239,34.8489451,-1.1075
113.0626954,34.84386222,-1.035
113.0627544,34.84053236,-1.0775
113.0626591,34.84068392,-1.1325
113.073038,34.84881689,-1.095
113.0584703,34.84000015,-1.1
113.0624044,34.84062292,-1.095
113.0634773,34.83904241,-1.213333333
113.0584434,34.83995378,-1.085
113.071804,34.84826539,-1.0975
113.0730447,34.84880095,-1.11
113.0627691,34.8405092,-1.115
113.0632663,34.84079568,-1.1475
113.0584077,34.8399234,-1.1075
113.0582649,34.84030719,-1.155
113.0626841,34.84384161,-1.045
113.0585807,34.83977386,-1.11
113.0730474,34.84879583,-1.115
113.0632529,34.84084561,-1.1225
113.0642993,34.84593442,-1.1175
113.0730432,34.84880435,-1.1075
113.07305,34.8487926,-1.1225
113.071811,34.84826445,-1.1175
113.0598318,34.84078243,-1.1225
113.0602947,34.84130701,-1.1475
113.0637501,34.84028817,-1.153333333
113.0629526,34.84075968,-1.1525
113.0623092,34.84055349,-1.08
113.0624427,34.84064211,-1.135
113.0583901,34.83991132,-1.1075
113.0584498,34.83995983,-1.095
113.0625487,34.84061677,-1.1325
113.0728166,34.84894739,-1.1425
113.0584006,34.83991822,-1.1125
113.0627879,34.84040023,-1.1275
113.0594355,34.84038882,-1.205
113.063392,34.84051843,-1.1075
113.0633554,34.8406637,-1.14
113.0707192,34.83794182,-1.1675
113.0642971,34.84592976,-1.1375
113.0642962,34.84592846,-1.145
113.0707168,34.83794836,-1.1475
113.0627843,34.84051844,-1.1625
113.0627831,34.84052273,-1.155
113.0698107,34.8463797,-1.1975
113.0632573,34.8408347,-1.175
113.0628851,34.84095443,-1.3725
113.0627548,34.84065615,-1.08
113.0628314,34.84081944,-1.0525
113.0730397,34.84881253,-1.1025
113.0594421,34.84038444,-1.1375
113.0620537,34.8430651,-1.1475
113.0716815,34.84832992,-1.14
113.0612736,34.84251126,-1.115
113.0730418,34.84880794,-1.125
113.0642984,34.84593328,-1.1375
113.0634723,34.83904171,-1.22
113.0585908,34.83976641,-1.13
113.0642995,34.8459341,-1.1375
113.0707147,34.83795577,-1.1775
113.0633582,34.84067013,-1.175
113.0622899,34.84053125,-1.1725
113.0627665,34.84051212,-1.1375
113.0584292,34.83943745,-1.175
113.062704,34.84412772,-1.165
113.0633591,34.84067439,-1.2
113.0637758,34.8452398,-1.175
