Longitude,Latitude,depth,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_10
104.272369384766,30.3027286529541,18.55,-5.590693571,-5.510106629,-6.192891391,-5.944951143,-5.295262595,-5.220463189,-5.507058312,-5.89641992,2.88259676316871
104.268409729004,30.3180465698242,26.54,-4.758635686,-4.804280873,-5.112355067,-5.0328444,-4.908083001,-4.524195445,-4.693402931,-5.449692021,3.43058776771577
104.259712219238,30.3130340576172,21.96,-5.387390964,-5.6315508,-5.57420247,-5.314529288,-5.301896596,-4.725627007,-4.99082584,-5.631077715,2.79771409370828
104.270164489746,30.3059635162354,16.55,-5.904345943,-5.544753507,-5.99325375,-5.797799866,-5.409735266,-5.353752911,-5.729269616,-6.231636037,2.85806529691685
104.264938354492,30.3095436096191,10.91,-5.004658699,-5.169939022,-5.761761962,-5.242204494,-5.158814384,-5.140894996,-4.799604492,-4.981383291,3.13594696046317
104.265655517578,30.3109016418457,27.81,-5.189476511,-5.218541548,-5.534020179,-5.726696544,-5.083039179,-4.8920275,-5.186088948,-5.608636989,3.09843081910503
104.268035888672,30.3120880126953,21.55,-5.1956175,-5.413053906,-5.709928891,-5.5397267,-5.229168344,-4.913085587,-5.16479446,-5.647355268,2.95261404126789
104.266555786133,30.3154182434082,16.23,-5.093677123,-5.025187976,-5.259108203,-5.086683616,-4.86173556,-4.529833807,-4.967535039,-5.45784777,3.25006801977466
104.267768859863,30.3201179504395,17.06,-4.760595681,-4.769933655,-5.091606448,-4.81013397,-4.75619618,-4.304479299,-4.653685343,-5.184356532,3.45928999890656
104.27214050293,30.3057956695557,11.16,-5.557547137,-5.479777136,-6.298588644,-5.859476323,-5.483401979,-4.983528482,-5.623690194,-5.875024803,2.90427366840372
104.26789855957,30.3169612884521,25.71,-4.743313291,-4.869000433,-5.378732136,-5.017451175,-4.911053869,-4.674756414,-4.820560442,-5.483072694,3.37695328852501
104.265251159668,30.3089141845703,12.34,-5.148510174,-5.124090625,-5.775949071,-5.521134088,-5.438740152,-5.03688767,-4.962372267,-5.524777098,3.17171356402269
104.266235351562,30.3168601989746,26.61,-4.816501502,-4.990622375,-5.187958887,-5.190154454,-4.981580118,-4.792016433,-4.84865926,-5.447269798,3.27782562459647
104.26692199707,30.3220081329346,23.22,-4.724809986,-4.736748238,-4.89538863,-4.797407277,-4.698307752,-4.336738029,-4.431595189,-4.940358231,3.48717353676668
104.265525817871,30.3147811889648,15.92,-5.039100805,-5.265820248,-5.524518999,-5.308133494,-5.098038597,-4.648538489,-4.966567092,-5.347978682,3.06234076828599
104.266235351562,30.3167705535889,26.85,-4.927645665,-5.01302487,-5.161610368,-5.190154454,-4.963506778,-4.656343649,-4.832679262,-5.477470953,3.25981392566063
104.266967773438,30.3164138793945,27.57,-4.934666419,-4.974304327,-5.196012755,-5.125612906,-5.05033877,-4.689069018,-4.963329431,-5.48193242,3.29099490834855
104.26488494873,30.3167629241943,26.71,-5.069961709,-4.874641445,-5.209485073,-5.157632907,-4.919382981,-4.821358862,-4.828554611,-5.471444303,3.37230686441222
104.271957397461,30.3025455474854,20.51,-5.635182313,-5.674761343,-6.195121587,-5.670464342,-5.733721292,-5.080405888,-5.352971399,-5.587186236,2.76827089982229
104.267890930176,30.3179531097412,24.63,-4.776058109,-4.747171721,-5.084567893,-5.031460067,-4.851732062,-4.535614551,-4.783791258,-5.537829505,3.47839946238683
104.27320098877,30.3028221130371,14.7,-5.689688171,-5.776961913,-6.061358116,-5.718210711,-5.270313412,-4.959683609,-5.248700676,-6.154290039,2.70026916157646
104.257537841797,30.3116683959961,12.76,-5.096515073,-5.078454227,-5.613314351,-5.283909947,-4.900003916,-4.724920452,-4.810890413,-5.385578442,3.20766828274981
104.267723083496,30.3122673034668,26.88,-5.25329079,-5.109866035,-5.537127542,-5.685141032,-5.362002847,-4.929114056,-4.991492432,-5.754550771,3.18288303138142
104.269966125488,30.3049697875977,26.62,-5.79633651,-6.38373827,-6.375339447,-6.127278149,-5.980416911,-5.276361513,-5.734566348,-6.179162775,2.34719912846362
104.275100708008,30.299222946167,25.14,-5.59936795,-5.556654724,-5.479373781,-5.719980837,-5.658578306,-5.020873223,-5.511521876,-6.196598193,2.84969621699859
104.26545715332,30.3096370697021,23.01,-5.202310203,-5.613365143,-5.986116527,-5.54712597,-5.259890045,-5.032982031,-5.294760157,-5.375605449,2.81022621043243
104.267692565918,30.3165988922119,24.05,-4.936585191,-4.869249511,-5.283791578,-5.105757164,-5.01090557,-4.63285138,-4.822513358,-5.546741978,3.37674802922953
104.272659301758,30.3059787750244,13.47,-5.56022673,-6.016282984,-6.484431813,-5.570078266,-5.55284381,-5.254239306,-5.486327052,-5.677522081,2.55039658328075
104.266944885254,30.3195724487305,20.42,-4.684430715,-4.698172712,-4.975496179,-4.81093343,-4.788835388,-4.454732405,-4.612606624,-5.301525254,3.5197695159689
104.268089294434,30.3194885253906,23.64,-4.871202194,-4.758155722,-5.260301558,-4.885434896,-4.793507293,-4.469720256,-4.538379242,-5.145658976,3.46916928497995
104.273620605469,30.3030948638916,17.15,-5.641774925,-5.335736953,-6.278034578,-6.062648528,-5.354274119,-4.999565495,-5.357947402,-6.098892708,3.00972225832646
104.27237701416,30.302095413208,23.64,-5.643121779,-5.404972266,-6.202716547,-5.952102486,-5.271685754,-5.22388091,-5.2498523,-5.77253084,2.95852907118121
104.259506225586,30.3124923706055,20.41,-5.35391913,-5.108086781,-5.709814482,-5.467336754,-5.020220312,-4.640224244,-4.937663329,-5.336871497,3.18428253826359
104.258888244629,30.3117656707764,25.59,-5.322175226,-5.162071061,-5.54511808,-5.117047157,-4.96188982,-4.586940343,-4.84963961,-5.39235141,3.14205910075388
104.261093139648,30.3088912963867,13.34,-5.012099394,-5.098415067,-5.067003213,-5.2001286,-4.653091115,-4.61924414,-4.711601744,-4.938481731,3.19189929278622
104.272674560547,30.3040828704834,11.47,-5.672525889,-5.49948395,-5.810715825,-5.702499655,-5.531868971,-4.953435097,-5.190774258,-5.615905481,2.89016758192877
104.273284912109,30.3058013916016,12.98,-5.658430823,-5.902797756,-5.84825206,-6.023997875,-5.131348973,-4.74242076,-4.969755258,-5.15504758,2.61979456580871
104.262496948242,30.3159370422363,24.81,-4.913297499,-5.046755239,-5.415922278,-5.276966848,-5.033092232,-4.721020026,-4.807387197,-5.304422928,3.23284510819714
104.272903442383,30.3008365631104,16.26,-5.367328023,-5.528673134,-5.846119511,-5.613641545,-5.75426998,-4.987423974,-5.233102901,-5.956174474,2.86942002301466
104.274360656738,30.300573348999,21.1,-5.674930493,-5.502390638,-5.974085069,-5.836269385,-5.766695766,-5.165460589,-5.895840947,-6.310245062,2.88809368046837
104.269416809082,30.3082160949707,23.79,-5.18561089,-5.301049894,-5.379995578,-5.458573007,-5.122624544,-5.061786714,-5.388747324,-6.030265046,3.03571357430345
104.271118164062,30.3036231994629,8.17,-5.334375504,-5.61354,-5.96812392,-5.782529794,-5.257695746,-4.808522984,-4.953884954,-5.48530213,2.81010556773606
104.264678955078,30.3160400390625,18.95,-5.102844367,-5.082611666,-5.269257696,-5.139246694,-5.154114809,-4.743930655,-4.956477186,-5.390636243,3.2043784775591
104.265556335449,30.3097286224365,24.58,-5.203084484,-5.798511528,-5.869194713,-5.548189507,-5.315128796,-5.167046115,-5.380405353,-5.551794663,2.68622975591998
104.263809204102,30.3075523376465,7.84,-4.990665226,-5.583132556,-5.446670505,-5.490352916,-4.859334138,-4.593383487,-4.612736396,-5.142697815,2.8311831910318
104.269355773926,30.3166084289551,16.24,-5.158423983,-5.131779906,-5.535261116,-5.136332233,-5.018131449,-4.597440311,-4.827641937,-5.301285351,3.16569001651404
104.264938354492,30.3090038299561,4.87,-5.145228864,-5.422892091,-5.634188246,-5.196901787,-4.967805145,-4.254656509,-4.835119356,-3.584487141,2.94543071250521
104.266883850098,30.3137969970703,14.73,-4.931819289,-4.928177013,-5.275318168,-5.243396965,-4.946650923,-4.87925198,-4.939937228,-5.41325939,3.32844319435023
104.271957397461,30.3020935058594,23.54,-5.593271263,-5.725608604,-6.278008779,-6.062649278,-5.578804028,-5.149748253,-5.476804693,-5.811336322,2.73414773940897
104.268257141113,30.3106460571289,10.36,-5.212623285,-5.545630662,-6.001530316,-5.672846583,-5.269699827,-5.105273011,-5.389998075,-5.733812952,2.85744746269911
104.262084960938,30.3157539367676,23.68,-5.060379111,-5.147323655,-5.315307603,-5.173443976,-4.876716331,-4.691186048,-4.806747323,-5.408143951,3.15354427368905
104.26734161377,30.3216495513916,24.74,-4.851064472,-4.893680321,-5.181269188,-4.982425007,-4.795635665,-4.231917526,-4.433829554,-5.112215499,3.35665908179115
104.260032653809,30.3119525909424,27.18,-5.139142986,-5.116796438,-5.55202101,-5.144997195,-5.208528917,-4.71657299,-4.709466111,-5.197095057,3.17743686076487
104.268669128418,30.3111000061035,13.55,-5.180267503,-5.234530454,-5.732191294,-5.593901143,-5.351943458,-5.104092486,-5.358297804,-5.991550814,3.08618061065669
104.272064208984,30.3020038604736,22.3,-5.594936748,-5.439143766,-6.459027129,-5.805017324,-5.444460869,-5.151018681,-5.476804693,-5.899552185,2.93360649423867
104.271842956543,30.3042583465576,12.7,-5.526956998,-5.656552797,-6.324394562,-5.73677508,-5.397938054,-4.894884535,-5.430892664,-5.578855779,2.78062856899548
104.262245178223,30.3082656860352,11.03,-5.358275196,-5.410751131,-5.967519607,-5.406491265,-5.061885211,-4.857087461,-4.991956179,-5.512995574,2.95429815834575
104.264785766602,30.3162212371826,23.98,-5.101802818,-5.106559676,-5.157854908,-5.116517982,-5.085447341,-4.669135559,-4.955836102,-5.669110405,3.18548413702834
104.269386291504,30.31227684,19.77,-5.173323921,-5.291108734,-5.590306155,-5.195430996,-5.209638025,-4.935152705,-5.172225579,-5.804603325,3.04320405197829
104.259498596191,30.3133945465088,21.86,-5.210216652,-5.466677541,-5.531710384,-5.428351561,-5.101197938,-4.769467194,-5.008667913,-5.439924175,2.91369389195912
104.25959777832,30.3143863677979,26.42,-5.263974678,-5.419219428,-5.480329683,-5.356961418,-5.139959945,-4.733506895,-4.944925193,-5.278056725,2.9481100673485
104.262077331543,30.3162059783936,21.64,-5.056057617,-5.116386567,-5.480777797,-5.147955807,-5.09213929,-4.660474493,-4.926717646,-5.69082108,3.17775872758053
104.268692016602,30.3077602386475,21.22,-5.247565547,-5.548805955,-5.686323554,-5.59640569,-5.382876428,-5.328975166,-5.278174828,-5.978827176,2.85521224784063
104.272682189941,30.3030910491943,15.22,-5.634809074,-5.630107687,-6.120929492,-6.251444842,-5.820400609,-5.148112715,-5.272423179,-5.586499955,2.79870439053869
104.272575378418,30.3035411834717,14.43,-5.582989042,-5.235228142,-6.045335467,-5.938057109,-5.437458007,-4.899922766,-5.123834458,-5.618431509,3.08564710827248
104.273536682129,30.2996654510498,9.09,-5.24279684,-5.429158566,-5.866629667,-5.552214154,-6.138387213,-5.121427213,-5.293941055,-5.509261569,2.9408652184827
104.268142700195,30.3115482330322,16.87,-5.299159275,-5.145297841,-5.984102067,-5.415031994,-5.370071954,-4.897838918,-5.349476053,-5.617278261,3.15512488474381
104.269973754883,30.3173332214355,6.81,-4.853594134,-4.855904431,-5.178897993,-4.943200266,-4.671235475,-4.1944864,-4.56482761,-4.622878862,3.38775804387474
104.268539428711,30.3146171569824,26.76,-5.203272813,-5.069176742,-5.441458882,-5.302257791,-5.316616631,-4.74851561,-5.150348887,-5.500462129,3.21501987887632
104.26961517334,30.3099308013916,19.64,-5.366692387,-5.197599258,-5.710189242,-5.779354092,-5.257036991,-5.13955829,-5.376022386,-6.012383857,3.11454508272591
104.260848999023,30.3138523101807,13.38,-5.347666304,-5.433427928,-5.702537256,-5.340247474,-5.148907952,-4.872400984,-4.915891556,-5.260365397,2.93775919161864
104.268081665039,30.3203907012939,14.43,-4.760353755,-4.8468934,-5.118151963,-4.881010405,-4.71023221,-4.334907484,-4.498166154,-5.184100945,3.39520685431684
104.25724029541,30.3096809387207,11.18,-5.202111397,-5.318042921,-5.28130022,-5.245797845,-5.007386506,-4.590949483,-4.611600738,-5.092025455,3.02295231304451
104.264572143555,30.31667137,27.34,-4.919215671,-4.816222383,-5.355215187,-5.065634755,-4.956213265,-4.609985756,-4.970458471,-5.414103499,3.42064705676764
104.268745422363,30.3146190643311,23.24,-5.204818296,-4.890102764,-5.375980111,-5.302257791,-5.265111278,-4.68883893,-5.020337473,-5.565178713,3.359595371
104.269737243652,30.3069553375244,13.72,-5.52757074,-5.798973139,-5.97337031,-5.826185929,-5.429082273,-5.212082202,-5.431312085,-5.994934918,2.68593017456896
104.269599914551,30.3120079040527,18.54,-5.177644902,-5.359739413,-5.827154096,-5.518675849,-5.292073013,-5.016046116,-5.1747618,-5.523544896,2.99187021829266
104.273826599121,30.3030071258545,18.97,-5.644304316,-5.682809313,-6.062349362,-6.06690507,-5.619023424,-5.151734368,-5.357947402,-6.217380129,2.76283203837383
104.269035339355,30.3180503845215,20.9,-4.760971957,-4.906413161,-5.116505675,-5.035996389,-5.048051732,-4.365824107,-4.53358297,-5.155135306,3.34622389252803
104.271858215332,30.3017330169678,20.78,-5.596226888,-5.778988872,-6.461943696,-5.952102755,-5.51158997,-5.175124967,-5.417429006,-5.996069744,2.69894412526178
104.268829345703,30.3178672790527,21.37,-4.910274288,-4.752293986,-5.280753935,-5.194754306,-4.772773798,-4.465374816,-4.59731676,-5.113260758,3.47409305929388
104.274559020996,30.3021984100342,22.81,-5.938194297,-5.902457576,-6.306146627,-6.084126314,-5.710933027,-5.207378072,-5.366714488,-5.820577224,2.62000717011317
104.26146697998,30.3149394989014,25.71,-5.118776158,-5.09790328,-5.352082731,-5.129605953,-4.972277202,-4.648944632,-4.950208045,-5.383576114,3.19230277536379
104.258773803711,30.3127574920654,18.61,-5.275722253,-5.098973429,-5.324963672,-5.427783107,-4.8805551,-4.62251953,-4.931817909,-5.332730181,3.19145914105665
104.273513793945,30.3026447296143,20.37,-5.645667765,-5.946520696,-6.135868064,-5.957182029,-5.447716016,-4.887241404,-5.358695418,-6.28321242,2.59269540103377
104.256401062012,30.3103084564209,15.69,-5.158239136,-5.134753861,-5.213660153,-5.290592043,-4.832395921,-4.654129623,-4.705015452,-5.446566373,3.16336300561295
104.268943786621,30.3159732818604,15.86,-5.023238378,-5.084955445,-5.105173621,-5.117630093,-5.06338516,-4.626499965,-4.830267154,-5.302721612,3.20252509087876
104.266151428223,30.3142433166504,14.83,-4.971804727,-5.274919512,-5.537193293,-5.236707858,-5.018381663,-4.874274212,-4.954230764,-5.060112525,3.05544147418217
104.257133483887,30.3098621368408,11.56,-5.110274235,-4.994496648,-5.373747294,-5.244235232,-5.068785798,-4.526230315,-4.70922596,-5.13308051,3.27470504558129
104.267250061035,30.3202056884766,16.6,-4.757652653,-4.749109192,-5.040955743,-4.933783674,-4.649203957,-4.302992748,-4.520770172,-5.25103772,3.47677017402038
104.268653869629,30.3130836486816,22.2,-5.220605562,-5.513849226,-5.901396364,-5.262633551,-5.359383382,-4.890969151,-5.161885499,-5.753935434,2.87993491280421
104.274040222168,30.3021049499512,21.34,-5.813575155,-5.794004482,-6.482341154,-6.435785463,-5.707168213,-5.456133456,-5.518888261,-6.055334686,2.68915733543091
104.266479492188,30.3118095397949,27.59,-5.186064214,-5.334488681,-5.698698778,-5.463446801,-5.102371756,-5.065948964,-5.337737105,-5.877208331,3.01065366826493
104.266174316406,30.3108139038086,19.8,-5.258363044,-5.410393321,-5.664309259,-5.539507267,-5.204269698,-5.161194991,-5.497247933,-5.758969733,2.95455993328346
104.268157958984,30.3101940155029,10.51,-5.185937609,-5.401814121,-5.949914925,-5.49218151,-5.415088854,-5.084900936,-5.586589566,-6.22003361,2.96084402710572
104.258163452148,30.3113117218018,17.5,-5.105036731,-5.309954095,-5.432119035,-5.266430554,-4.923845489,-4.640469848,-4.831108328,-5.194452186,3.02902004677114
104.265190124512,30.3170356750488,24.89,-4.918933695,-5.02865073,-5.325745607,-5.044764308,-4.828937303,-4.570295573,-4.79420936,-5.564829488,3.24729774279356
104.272270202637,30.3021850585938,25.69,-5.639627472,-5.553711471,-6.202716547,-5.952102486,-5.35336845,-5.127746656,-5.356897524,-5.772020397,2.85176319580648
104.273635864258,30.3003883361816,18.44,-5.67131446,-5.536403974,-5.968933274,-5.741491814,-5.903161072,-5.031027325,-5.344145751,-6.065451749,2.86395439936871
104.263946533203,30.3163967132568,21.69,-4.940444366,-4.935474636,-5.354479226,-5.230927359,-4.879588771,-4.6229105,-4.931696036,-5.413037506,3.32249707592853
104.259201049805,30.3114070892334,24.38,-5.081760365,-5.31431402,-5.591449672,-5.242838745,-4.985623801,-4.615996107,-4.785608961,-5.15387802,3.02574797870757
104.271835327148,30.3045291900635,14.85,-5.404084414,-5.654002508,-5.906492819,-5.870691063,-5.71243656,-5.028140404,-5.37076579,-5.513555585,2.78236514867528
104.256614685059,30.3102188110352,12.92,-5.105018154,-5.110775032,-5.397620566,-5.537296068,-4.962705629,-4.729632809,-4.705591663,-5.447119995,3.18216824693124
104.266860961914,30.3163223266602,27.37,-4.934814618,-4.866603053,-5.196012755,-4.995358115,-4.822914644,-4.703936137,-4.963436898,-5.453266034,3.37892937568622
104.260848999023,30.3143043518066,17.48,-5.627055457,-5.100436413,-5.457890593,-5.282136474,-5.219676265,-4.819408831,-4.950529039,-5.499618685,3.19030613187316
104.270469665527,30.3065967559814,16.89,-5.5824684,-5.923402423,-6.117064822,-5.838182645,-5.469943989,-5.295273574,-5.503965263,-6.109429043,2.60696782253216
104.257858276367,30.3101367950439,14.79,-4.934288477,-5.116436957,-5.167093774,-5.172296228,-4.892371725,-4.538987664,-4.681102158,-4.943370339,3.17771915537859
104.262390136719,30.3163890838623,24.92,-4.909144963,-5.22445481,-5.446025796,-5.100878821,-5.116644697,-4.578288405,-4.945125686,-5.586559094,3.09389492406328
104.267555236816,30.3206577301025,14.76,-4.926564373,-4.784722125,-5.111285726,-4.858044631,-4.752728365,-4.364160659,-4.483414354,-5.076999816,3.44691217149445
104.267463684082,30.3189430236816,21.38,-4.894367627,-4.913593682,-5.386571194,-4.923198116,-4.778224274,-4.582174014,-4.686749896,-5.281740542,3.34034970617115
104.267890930176,30.318042755127,24.06,-4.775435039,-4.783072139,-5.186281929,-4.968201946,-4.851628148,-4.535614551,-4.815003925,-5.314101778,3.44829171610607
104.267524719238,30.3112735748291,16.5,-5.442948148,-5.116482768,-5.816847146,-5.699171664,-5.314459223,-5.074677975,-5.293844208,-5.889109996,3.17768317929061
104.267143249512,30.3206558227539,15.93,-4.755207297,-4.819497651,-5.160630536,-4.789516712,-4.88658314,-4.373263922,-4.482564182,-5.22504423,3.4179240427189
104.261825561523,30.3082637786865,11.77,-5.28554205,-5.308115342,-5.359088786,-5.210339855,-5.083307601,-4.639175944,-4.914825876,-5.754001828,3.03040107432778
